index,q_id,q_status,q_date,prop_date,on_date,wd_date,IA_status_raw,IA_status_clean,County,state,region,utility,entity,developer,cluster,service,project_type,type1,mw1,type_clean,q_year,prop_year,q_month,q_day,q_dayofweek,Biomass_x,Geothermal_x,Small Hydro_x,Solar Photovoltaic_x,Solar Thermal_x,Wind_x,Total_x,Biomass_GWh,Geothermal_GWh,Small Hydro_GWh,Solar Photovoltaic_GWh,Solar Thermal_GWh,Wind_GWh,Total_GWh,Biomass_gen,Geothermal_gen,Small Hydro_gen,Solar Photovoltaic_gen,Solar Thermal_gen,Wind_gen,Total_gen (GWh)
3159,617A,withdrawn,2010-03-30,2014-05-01,,2013-05-07,,System Impact Study,Los Angeles,CA,CAISO,SCE,CAISO,,,ERIS,Generation,Solar,20.0,Solar,2010.0,2014.0,3,30,1,189,0,215,1343,0,2,1749,1655.64,0.0,1883.4,11764.68,0.0,17.52,15321.24,804,0,89,3022,0,5,3919
3160,617AA,withdrawn,2010-03-26,2011-03-01,,2011-01-20,,System Impact Study,Riverside,CA,CAISO,SCE,CAISO,,,ERIS,Generation,Solar,20.0,Solar,2010.0,2011.0,3,26,4,56,0,50,2700,250,576,3630,490.56,0.0,438.0,23652.0,2190.0,5045.76,31798.8,292,0,45,6165,615,1305,8422
3161,617B,withdrawn,2010-03-31,2012-12-01,,2011-03-28,,System Impact Study,Tulare,CA,CAISO,PGAE,CAISO,,,ERIS,Generation,Solar,19.7,Solar,2010.0,2012.0,3,31,2,13,0,38,402,0,0,454,113.88,0.0,332.88,3521.52,0.0,0.0,3977.04,9,0,14,780,0,0,804
3162,617C,withdrawn,2010-03-31,2012-12-01,,2010-06-23,,System Impact Study,Mono,CA,CAISO,SCE,CAISO,,,ERIS,Generation,Solar,19.993,Solar,2010.0,2012.0,3,31,2,0,40,21,0,0,0,61,0.0,350.4,183.96,0.0,0.0,0.0,534.36,0,207,53,0,0,0,260
3163,618,withdrawn,2010-04-01,2012-08-01,,2010-12-27,,System Impact Study,Fresno,CA,CAISO,PGAE,CAISO,,,ERIS,Generation,Solar,20.0,Solar,2010.0,2012.0,4,1,3,56,0,35,1010,0,0,1101,490.56,0.0,306.6,8847.6,0.0,0.0,9644.76,138,0,19,2173,0,0,2330
3164,618A,withdrawn,2010-04-19,2012-01-01,,2010-12-02,,System Impact Study,Fresno,CA,CAISO,PGAE,CAISO,,,ERIS,Generation,Solar,20.0,Solar,2010.0,2012.0,4,19,0,56,0,35,1010,0,0,1101,490.56,0.0,306.6,8847.6,0.0,0.0,9644.76,138,0,19,2173,0,0,2330
3165,618B,withdrawn,2010-04-19,2012-01-01,,2010-12-02,,System Impact Study,Fresno,CA,CAISO,PGAE,CAISO,,,ERIS,Generation,Solar,10.0,Solar,2010.0,2012.0,4,19,0,56,0,35,1010,0,0,1101,490.56,0.0,306.6,8847.6,0.0,0.0,9644.76,138,0,19,2173,0,0,2330
3166,619,withdrawn,2010-04-22,2012-01-01,,2011-01-19,,System Impact Study,Los Angeles,CA,CAISO,SCE,CAISO,,,ERIS,Generation,Solar,14.0,Solar,2010.0,2012.0,4,22,3,189,0,215,1343,0,2,1749,1655.64,0.0,1883.4,11764.68,0.0,17.52,15321.24,804,0,89,3022,0,5,3919
3167,62,withdrawn,2005-04-13,2007-06-01,,,,,Humboldt,CA,CAISO,PGAE,CAISO,,,,Generation,Gas,166.5,Gas,2005.0,2007.0,4,13,2,61,0,0,11,0,0,72,534.36,0.0,0.0,96.36,0.0,0.0,630.72,143,0,0,16,0,0,158
3168,620,operational,2010-04-26,,2015-12-12,,Executed,IA Executed,Kern,CA,CAISO,PGAE,CAISO,,,NRIS,Generation,Solar,20.0,Solar,2010.0,,4,26,0,127,0,75,4412,0,3576,8190,1112.52,0.0,657.0,38649.12,0.0,31325.76,71744.4,186,0,149,10230,0,7869,18434
3169,620A,withdrawn,2010-04-26,2014-12-31,,2014-02-28,,System Impact Study,Kern,CA,CAISO,PGAE,CAISO,,,ERIS,Generation,Solar,20.0,Solar,2010.0,2014.0,4,26,0,127,0,75,4412,0,3576,8190,1112.52,0.0,657.0,38649.12,0.0,31325.76,71744.4,186,0,149,10230,0,7869,18434
3170,621,withdrawn,2010-04-26,2017-03-03,,2016-02-16,,System Impact Study,Imperial,CA,CAISO,SDGE,CAISO,,SGIP-TC,ERIS,Generation,Solar,20.0,Solar,2010.0,2017.0,4,26,0,0,717,93,2058,0,265,3134,0.0,6280.92,814.68,18028.08,0.0,2321.4,27453.84,0,3472,228,4701,0,363,8763
3171,621A,operational,2010-05-05,,2014-06-26,,Executed,IA Executed,Kern,CA,CAISO,PGAE,CAISO,,,NRIS,Generation,Solar,20.0,Solar,2010.0,,5,5,2,127,0,75,4412,0,3576,8190,1112.52,0.0,657.0,38649.12,0.0,31325.76,71744.4,186,0,149,10230,0,7869,18434
3172,622,withdrawn,2010-05-06,2011-12-01,,2011-08-18,,System Impact Study,Kern,CA,CAISO,PGAE,CAISO,,,ERIS,Generation,Solar,10.0,Solar,2010.0,2011.0,5,6,3,127,0,75,4412,0,3576,8190,1112.52,0.0,657.0,38649.12,0.0,31325.76,71744.4,186,0,149,10230,0,7869,18434
3173,622B,operational,2010-05-05,,2014-05-21,,Executed,IA Executed,Kern,CA,CAISO,PGAE,CAISO,,,NRIS,Generation,Solar,20.0,Solar,2010.0,,5,5,2,127,0,75,4412,0,3576,8190,1112.52,0.0,657.0,38649.12,0.0,31325.76,71744.4,186,0,149,10230,0,7869,18434
3174,623,withdrawn,2010-05-10,2013-12-31,,2011-01-18,,System Impact Study,Kern,CA,CAISO,SCE,CAISO,,,ERIS,Generation,Solar,20.0,Solar,2010.0,2013.0,5,10,0,127,0,75,4412,0,3576,8190,1112.52,0.0,657.0,38649.12,0.0,31325.76,71744.4,186,0,149,10230,0,7869,18434
3175,623A,withdrawn,2010-05-10,2011-06-01,,2010-12-02,,System Impact Study,San Diego,CA,CAISO,SDGE,CAISO,,,ERIS,Generation,Solar,10.4,Solar,2010.0,2011.0,5,10,0,30,0,12,153,0,182,378,262.8,0.0,105.12,1340.28,0.0,1594.32,3311.28,137,0,39,358,0,499,1033
3176,624,withdrawn,2010-05-14,2012-12-01,,2010-09-03,,System Impact Study,Kern,CA,CAISO,PGAE,CAISO,,,,Generation,Solar,20.0,Solar,2010.0,2012.0,5,14,4,127,0,75,4412,0,3576,8190,1112.52,0.0,657.0,38649.12,0.0,31325.76,71744.4,186,0,149,10230,0,7869,18434
3177,626,withdrawn,2010-05-17,2017-06-15,,2014-02-05,,System Impact Study,Kings,CA,CAISO,PGAE,CAISO,,,ERIS,Generation,Solar,20.0,Solar,2010.0,2017.0,5,17,0,0,0,0,1554,0,0,1554,0.0,0.0,0.0,13613.04,0.0,0.0,13613.04,0,0,0,3678,0,0,3678
3178,627,withdrawn,2010-05-18,2013-12-31,,2010-10-12,,System Impact Study,Los Angeles,CA,CAISO,SCE,CAISO,,,ERIS,Generation,Solar,20.0,Solar,2010.0,2013.0,5,18,1,189,0,215,1343,0,2,1749,1655.64,0.0,1883.4,11764.68,0.0,17.52,15321.24,804,0,89,3022,0,5,3919
3179,629,withdrawn,2010-05-20,2011-12-01,,2011-02-10,,System Impact Study,Stanislaus,CA,CAISO,PGAE,CAISO,,,ERIS,Generation,Solar,20.0,Solar,2010.0,2011.0,5,20,3,24,0,16,88,0,0,128,210.24,0.0,140.16,770.88,0.0,0.0,1121.28,126,0,14,201,0,0,342
3180,63,withdrawn,2005-04-18,2008-01-01,,,In Progress,In Progress (unknown study),Contra Costa,CA,CAISO,PGAE,CAISO,,,,Generation,Gas,158.0,Gas,2005.0,2008.0,4,18,0,7,0,0,48,0,38,92,61.32,0.0,0.0,420.48,0.0,332.88,805.92,24,0,0,70,0,99,194
3181,630,withdrawn,2010-05-20,2010-12-01,,2011-02-10,,System Impact Study,Kern,CA,CAISO,SCE,CAISO,,,ERIS,Generation,Solar,4.9,Solar,2010.0,2010.0,5,20,3,127,0,75,4412,0,3576,8190,1112.52,0.0,657.0,38649.12,0.0,31325.76,71744.4,186,0,149,10230,0,7869,18434
3182,631,withdrawn,2010-05-24,2016-02-15,,2013-08-27,,System Impact Study,Fresno,CA,CAISO,PGAE,CAISO,,,ERIS,Generation,Solar,20.0,Solar,2010.0,2016.0,5,24,0,56,0,35,1010,0,0,1101,490.56,0.0,306.6,8847.6,0.0,0.0,9644.76,138,0,19,2173,0,0,2330
3183,632,operational,2010-05-25,,2014-12-13,,Executed,IA Executed,Fresno,CA,CAISO,PGAE,CAISO,,,NRIS,Generation,Solar,19.0,Solar,2010.0,,5,25,1,56,0,35,1010,0,0,1101,490.56,0.0,306.6,8847.6,0.0,0.0,9644.76,138,0,19,2173,0,0,2330
3184,632A,withdrawn,2010-05-27,2011-12-01,,2011-03-16,,System Impact Study,Stanislaus,CA,CAISO,PGAE,CAISO,,SGIP-TC,ERIS,Generation,Solar,20.0,Solar,2010.0,2011.0,5,27,3,24,0,16,88,0,0,128,210.24,0.0,140.16,770.88,0.0,0.0,1121.28,126,0,14,201,0,0,342
3185,632B,operational,2010-06-01,,2018-10-11,,Executed,IA Executed,Fresno,CA,CAISO,PGAE,CAISO,,SGIP-TC,NRIS,Generation,Solar,20.0,Solar,2010.0,,6,1,1,56,0,35,1010,0,0,1101,490.56,0.0,306.6,8847.6,0.0,0.0,9644.76,138,0,19,2173,0,0,2330
3186,632C,withdrawn,2010-06-01,2017-05-30,,2015-06-11,,System Impact Study,Fresno,CA,CAISO,PGAE,CAISO,,SGIP-TC,NRIS,Generation,Solar,20.0,Solar,2010.0,2017.0,6,1,1,56,0,35,1010,0,0,1101,490.56,0.0,306.6,8847.6,0.0,0.0,9644.76,138,0,19,2173,0,0,2330
3187,633,operational,2010-06-02,,2014-02-14,,Executed,IA Executed,Fresno,CA,CAISO,PGAE,CAISO,,,NRIS,Generation,Solar,18.0,Solar,2010.0,,6,2,2,56,0,35,1010,0,0,1101,490.56,0.0,306.6,8847.6,0.0,0.0,9644.76,138,0,19,2173,0,0,2330
3188,634,withdrawn,2010-06-30,2015-12-15,,2014-01-31,,System Impact Study,Kings,CA,CAISO,PGAE,CAISO,,,ERIS,Generation,Solar,20.0,Solar,2010.0,2015.0,6,30,2,0,0,0,1554,0,0,1554,0.0,0.0,0.0,13613.04,0.0,0.0,13613.04,0,0,0,3678,0,0,3678
3189,635,withdrawn,2010-07-01,2012-06-15,,2012-03-06,,System Impact Study,Merced,CA,CAISO,PGAE,CAISO,,SGIP-TC,NRIS,Generation,Solar,20.0,Solar,2010.0,2012.0,7,1,3,13,0,31,342,0,18,404,113.88,0.0,271.56,2995.92,0.0,157.68,3539.04,51,0,12,843,0,10,916
3190,636,operational,2010-07-06,,2014-12-18,,Executed,IA Executed,Kings,CA,CAISO,PGAE,CAISO,,,NRIS,Generation,Solar,20.0,Solar,2010.0,,7,6,1,0,0,0,1554,0,0,1554,0.0,0.0,0.0,13613.04,0.0,0.0,13613.04,0,0,0,3678,0,0,3678
3191,637,operational,2010-07-06,,2013-06-06,,Executed,IA Executed,Kings,CA,CAISO,PGAE,CAISO,,,NRIS,Generation,Solar,20.0,Solar,2010.0,,7,6,1,0,0,0,1554,0,0,1554,0.0,0.0,0.0,13613.04,0.0,0.0,13613.04,0,0,0,3678,0,0,3678
3192,638,withdrawn,2010-07-08,2014-12-31,,2013-08-27,,System Impact Study,Fresno,CA,CAISO,PGAE,CAISO,,,ERIS,Generation,Solar,10.0,Solar,2010.0,2014.0,7,8,3,56,0,35,1010,0,0,1101,490.56,0.0,306.6,8847.6,0.0,0.0,9644.76,138,0,19,2173,0,0,2330
3193,638A,withdrawn,2010-07-09,2011-12-31,,2011-01-28,,System Impact Study,Fresno,CA,CAISO,PGAE,CAISO,,SGIP-TC,ERIS,Generation,Solar,12.0,Solar,2010.0,2011.0,7,9,4,56,0,35,1010,0,0,1101,490.56,0.0,306.6,8847.6,0.0,0.0,9644.76,138,0,19,2173,0,0,2330
3194,639,withdrawn,2010-07-15,2013-01-01,,2012-02-17,,System Impact Study,Los Angeles,CA,CAISO,SCE,CAISO,,SGIP-TC,NRIS,Generation,Solar,20.0,Solar,2010.0,2013.0,7,15,3,189,0,215,1343,0,2,1749,1655.64,0.0,1883.4,11764.68,0.0,17.52,15321.24,804,0,89,3022,0,5,3919
3195,64,withdrawn,2005-04-28,2008-03-01,,,,System Impact Study,Humboldt,CA,CAISO,PGAE,CAISO,,,,Generation,Gas,147.0,Gas,2005.0,2008.0,4,28,3,61,0,0,11,0,0,72,534.36,0.0,0.0,96.36,0.0,0.0,630.72,143,0,0,16,0,0,158
3196,640,withdrawn,2010-07-15,2013-01-01,,2012-02-17,,System Impact Study,Kern,CA,CAISO,SCE,CAISO,,SGIP-TC,NRIS,Generation,Solar,20.0,Solar,2010.0,2013.0,7,15,3,127,0,75,4412,0,3576,8190,1112.52,0.0,657.0,38649.12,0.0,31325.76,71744.4,186,0,149,10230,0,7869,18434
3197,640A,withdrawn,2010-07-20,2011-12-15,,2012-03-06,,System Impact Study,Fresno,CA,CAISO,PGAE,CAISO,,SGIP-TC,NRIS,Generation,Solar,20.0,Solar,2010.0,2011.0,7,20,1,56,0,35,1010,0,0,1101,490.56,0.0,306.6,8847.6,0.0,0.0,9644.76,138,0,19,2173,0,0,2330
3198,640B,withdrawn,2010-07-20,2011-12-25,,2012-03-06,,System Impact Study,Merced,CA,CAISO,PGAE,CAISO,,SGIP-TC,NRIS,Generation,Solar,20.0,Solar,2010.0,2011.0,7,20,1,13,0,31,342,0,18,404,113.88,0.0,271.56,2995.92,0.0,157.68,3539.04,51,0,12,843,0,10,916
3199,641,withdrawn,2010-07-23,2011-12-31,,2010-12-23,,System Impact Study,Kern,CA,CAISO,PGAE,CAISO,,,ERIS,Generation,Gas,11.2,Gas,2010.0,2011.0,7,23,4,127,0,75,4412,0,3576,8190,1112.52,0.0,657.0,38649.12,0.0,31325.76,71744.4,186,0,149,10230,0,7869,18434
3200,642,withdrawn,2010-07-30,2011-07-01,,2012-07-09,,System Impact Study,Glenn,CA,CAISO,PGAE,CAISO,,SGIP-TC,ERIS,Generation,Solar,20.0,Solar,2010.0,2011.0,7,30,4,0,0,6,2,0,0,7,0.0,0.0,52.56,17.52,0.0,0.0,61.32,0,0,5,4,0,0,8
3201,643,withdrawn,2010-07-31,2014-12-31,,2011-09-02,,System Impact Study,Fresno,CA,CAISO,PGAE,CAISO,,C03,NRIS,Generation,Wind,149.5,Wind,2010.0,2014.0,7,31,5,56,0,35,1010,0,0,1101,490.56,0.0,306.6,8847.6,0.0,0.0,9644.76,138,0,19,2173,0,0,2330
3202,643A,withdrawn,2010-07-31,2014-12-31,,2011-07-11,,System Impact Study,Kern,CA,CAISO,PGAE,CAISO,,C03,NRIS,Generation,Solar,300.0,Solar,2010.0,2014.0,7,31,5,127,0,75,4412,0,3576,8190,1112.52,0.0,657.0,38649.12,0.0,31325.76,71744.4,186,0,149,10230,0,7869,18434
3203,643AA,withdrawn,2010-07-31,2012-12-31,,2013-05-03,,System Impact Study,Los Angeles,CA,CAISO,SCE,CAISO,,C03,NRIS,Generation,Wind,200.1,Wind,2010.0,2012.0,7,31,5,189,0,215,1343,0,2,1749,1655.64,0.0,1883.4,11764.68,0.0,17.52,15321.24,804,0,89,3022,0,5,3919
3204,643AB,withdrawn,2010-07-31,2015-01-01,,2010-07-26,,System Impact Study,Los Angeles,CA,CAISO,SCE,CAISO,,C03,NRIS,Generation,Solar,260.0,Solar,2010.0,2015.0,7,31,5,189,0,215,1343,0,2,1749,1655.64,0.0,1883.4,11764.68,0.0,17.52,15321.24,804,0,89,3022,0,5,3919
3205,643AC,withdrawn,2010-07-31,2015-01-01,,2013-02-21,,System Impact Study,Riverside,CA,CAISO,SCE,CAISO,,C03,NRIS,Generation,Solar,750.0,Solar,2010.0,2015.0,7,31,5,56,0,50,2700,250,576,3630,490.56,0.0,438.0,23652.0,2190.0,5045.76,31798.8,292,0,45,6165,615,1305,8422
3206,643AD,withdrawn,2010-07-31,2012-07-01,,2011-06-27,,System Impact Study,Inyo,CA,CAISO,SCE,CAISO,,C03,NRIS,Generation,Geothermal,95.0,Geothermal,2010.0,2012.0,7,31,5,0,302,157,0,0,0,459,0.0,2645.52,1375.32,0.0,0.0,0.0,4020.84,0,1126,160,0,0,0,1286
3207,643AF,withdrawn,2010-07-31,2015-10-30,,2010-09-09,,System Impact Study,Riverside,CA,CAISO,SCE,CAISO,,C03,NRIS,Generation,Solar,500.0,Solar,2010.0,2015.0,7,31,5,56,0,50,2700,250,576,3630,490.56,0.0,438.0,23652.0,2190.0,5045.76,31798.8,292,0,45,6165,615,1305,8422
3208,643AG,withdrawn,2010-07-31,2014-01-01,,2011-06-27,,System Impact Study,Inyo,CA,CAISO,SCE,CAISO,,C03,NRIS,Generation,Solar,50.0,Solar,2010.0,2014.0,7,31,5,0,302,157,0,0,0,459,0.0,2645.52,1375.32,0.0,0.0,0.0,4020.84,0,1126,160,0,0,0,1286
3209,643AH,withdrawn,2010-07-31,2014-01-01,,2010-09-09,,System Impact Study,Riverside,CA,CAISO,SCE,CAISO,,C03,NRIS,Generation,Solar,170.0,Solar,2010.0,2014.0,7,31,5,56,0,50,2700,250,576,3630,490.56,0.0,438.0,23652.0,2190.0,5045.76,31798.8,292,0,45,6165,615,1305,8422
3211,643AJ,operational,2010-07-31,,2019-01-29,,Executed,IA Executed,Kern,CA,CAISO,SCE,CAISO,,C03,NRIS,Generation,Solar,100.0,Solar,2010.0,,7,31,5,127,0,75,4412,0,3576,8190,1112.52,0.0,657.0,38649.12,0.0,31325.76,71744.4,186,0,149,10230,0,7869,18434
3214,643AM,operational,2010-07-31,,2014-08-15,,Executed,IA Executed,Imperial,CA,CAISO,SDGE,CAISO,,C03,NRIS,Generation,Solar,45.0,Solar,2010.0,,7,31,5,0,717,93,2058,0,265,3134,0.0,6280.92,814.68,18028.08,0.0,2321.4,27453.84,0,3472,228,4701,0,363,8763
3215,643AO,withdrawn,2010-07-31,2014-06-01,,2011-08-11,,System Impact Study,Imperial,CA,CAISO,SDGE,CAISO,,C03,NRIS,Generation,Solar,200.0,Solar,2010.0,2014.0,7,31,5,0,717,93,2058,0,265,3134,0.0,6280.92,814.68,18028.08,0.0,2321.4,27453.84,0,3472,228,4701,0,363,8763
3216,643AP,withdrawn,2010-07-31,2013-12-31,,2012-12-07,,System Impact Study,Imperial,CA,CAISO,SDGE,CAISO,,C03,NRIS,Generation,Wind,16.1,Wind,2010.0,2013.0,7,31,5,0,717,93,2058,0,265,3134,0.0,6280.92,814.68,18028.08,0.0,2321.4,27453.84,0,3472,228,4701,0,363,8763
3219,643AS,withdrawn,2010-07-31,2013-06-01,,2011-09-09,,System Impact Study,Riverside,CA,CAISO,SCE,CAISO,,C03,NRIS,Generation,Solar,200.0,Solar,2010.0,2013.0,7,31,5,56,0,50,2700,250,576,3630,490.56,0.0,438.0,23652.0,2190.0,5045.76,31798.8,292,0,45,6165,615,1305,8422
3223,643D,withdrawn,2010-07-31,2016-12-31,,2013-05-03,,System Impact Study,Kings,CA,CAISO,PGAE,CAISO,,C03,NRIS,Generation,Solar,150.0,Solar,2010.0,2016.0,7,31,5,0,0,0,1554,0,0,1554,0.0,0.0,0.0,13613.04,0.0,0.0,13613.04,0,0,0,3678,0,0,3678
3224,643E,withdrawn,2010-07-31,2014-12-31,,2013-05-03,,System Impact Study,Fresno,CA,CAISO,PGAE,CAISO,,C03,NRIS,Generation,Solar,200.0,Solar,2010.0,2014.0,7,31,5,56,0,35,1010,0,0,1101,490.56,0.0,306.6,8847.6,0.0,0.0,9644.76,138,0,19,2173,0,0,2330
3225,643F,withdrawn,2010-07-31,2014-03-01,,2013-05-14,,System Impact Study,Placer,CA,CAISO,PGAE,CAISO,,C03,NRIS,Generation,Solar,220.0,Solar,2010.0,2014.0,7,31,5,52,0,92,6,0,0,149,455.52,0.0,805.92,52.56,0.0,0.0,1305.24,302,0,184,8,0,0,493
3227,643H,withdrawn,2010-07-31,2015-05-01,,2011-09-13,,System Impact Study,Kings,CA,CAISO,PGAE,CAISO,,C03,NRIS,Generation,Solar,600.0,Solar,2010.0,2015.0,7,31,5,0,0,0,1554,0,0,1554,0.0,0.0,0.0,13613.04,0.0,0.0,13613.04,0,0,0,3678,0,0,3678
3228,643I,withdrawn,2010-07-31,2014-03-01,,2013-05-03,,System Impact Study,Fresno,CA,CAISO,PGAE,CAISO,,C03,NRIS,Generation,Solar,200.0,Solar,2010.0,2014.0,7,31,5,56,0,35,1010,0,0,1101,490.56,0.0,306.6,8847.6,0.0,0.0,9644.76,138,0,19,2173,0,0,2330
3229,643J,withdrawn,2010-07-31,2017-04-01,,2013-09-30,,System Impact Study,Fresno,CA,CAISO,PGAE,CAISO,,C03,NRIS,Generation,Solar,1.0,Solar,2010.0,2017.0,7,31,5,56,0,35,1010,0,0,1101,490.56,0.0,306.6,8847.6,0.0,0.0,9644.76,138,0,19,2173,0,0,2330
3230,643K,withdrawn,2010-07-31,2017-04-01,,2011-09-13,,System Impact Study,Fresno,CA,CAISO,PGAE,CAISO,,C03,NRIS,Generation,Solar,289.0,Solar,2010.0,2017.0,7,31,5,56,0,35,1010,0,0,1101,490.56,0.0,306.6,8847.6,0.0,0.0,9644.76,138,0,19,2173,0,0,2330
3231,643O,withdrawn,2010-07-31,2015-05-01,,2013-05-03,,System Impact Study,Yolo,CA,CAISO,PGAE,CAISO,,C03,ERIS,Generation,Solar,20.0,Solar,2010.0,2015.0,7,31,5,31,0,12,15,0,1,59,271.56,0.0,105.12,131.4,0.0,8.76,516.84,201,0,36,18,0,2,256
3232,643P,withdrawn,2010-07-31,2014-10-30,,2010-11-16,,System Impact Study,Kern,CA,CAISO,SCE,CAISO,,C03,NRIS,Generation,Solar,480.0,Solar,2010.0,2014.0,7,31,5,127,0,75,4412,0,3576,8190,1112.52,0.0,657.0,38649.12,0.0,31325.76,71744.4,186,0,149,10230,0,7869,18434
3233,643Q,withdrawn,2010-07-31,2014-11-01,,2010-11-23,,System Impact Study,Kern,CA,CAISO,SCE,CAISO,,C03,NRIS,Generation,Solar,80.0,Solar,2010.0,2014.0,7,31,5,127,0,75,4412,0,3576,8190,1112.52,0.0,657.0,38649.12,0.0,31325.76,71744.4,186,0,149,10230,0,7869,18434
3234,643S,withdrawn,2010-07-31,2013-06-01,,2011-09-09,,System Impact Study,Fresno,CA,CAISO,SCE,CAISO,,C03,NRIS,Generation,Solar,320.0,Solar,2010.0,2013.0,7,31,5,56,0,35,1010,0,0,1101,490.56,0.0,306.6,8847.6,0.0,0.0,9644.76,138,0,19,2173,0,0,2330
3236,643U,withdrawn,2010-07-31,2014-01-30,,2011-09-09,,System Impact Study,Imperial,CA,CAISO,SDGE,CAISO,,C03,NRIS,Generation,Solar,500.0,Solar,2010.0,2014.0,7,31,5,0,717,93,2058,0,265,3134,0.0,6280.92,814.68,18028.08,0.0,2321.4,27453.84,0,3472,228,4701,0,363,8763
3237,643V,withdrawn,2010-07-31,2013-09-30,,2011-09-09,,System Impact Study,Imperial,CA,CAISO,SDGE,CAISO,,C03,NRIS,Generation,Solar,250.0,Solar,2010.0,2013.0,7,31,5,0,717,93,2058,0,265,3134,0.0,6280.92,814.68,18028.08,0.0,2321.4,27453.84,0,3472,228,4701,0,363,8763
3238,643Y,withdrawn,2010-07-31,2013-07-01,,2011-09-14,,System Impact Study,Kings,CA,CAISO,PGAE,CAISO,,C03,NRIS,Generation,Solar,80.0,Solar,2010.0,2013.0,7,31,5,0,0,0,1554,0,0,1554,0.0,0.0,0.0,13613.04,0.0,0.0,13613.04,0,0,0,3678,0,0,3678
3239,643Z,withdrawn,2010-07-31,2014-07-01,,2011-07-29,,System Impact Study,Kern,CA,CAISO,SCE,CAISO,,C03,NRIS,Generation,Solar,150.0,Solar,2010.0,2014.0,7,31,5,127,0,75,4412,0,3576,8190,1112.52,0.0,657.0,38649.12,0.0,31325.76,71744.4,186,0,149,10230,0,7869,18434
3240,644,operational,2010-08-16,,2015-12-23,,Executed,IA Executed,Madera,CA,CAISO,PGAE,CAISO,,SGIP-TC,ERIS,Generation,Solar,20.0,Solar,2010.0,,8,16,0,38,0,68,77,0,0,182,332.88,0.0,595.68,674.52,0.0,0.0,1594.32,53,0,104,155,0,0,312
3241,644A,operational,2010-08-17,,2017-07-25,,Executed,IA Executed,San Diego,CA,CAISO,SDGE,CAISO,,SGIP-TC,NRIS,Generation,Solar,20.0,Solar,2010.0,,8,17,1,30,0,12,153,0,182,378,262.8,0.0,105.12,1340.28,0.0,1594.32,3311.28,137,0,39,358,0,499,1033
3242,645,withdrawn,2010-08-19,2012-02-01,,2012-02-17,,System Impact Study,Monterey,CA,CAISO,PGAE,CAISO,,SGIP-TC,NRIS,Generation,Solar,20.0,Solar,2010.0,2012.0,8,19,3,9,0,0,140,0,15,164,78.84,0.0,0.0,1226.4,0.0,131.4,1436.64,53,0,0,313,0,34,400
3243,645A,withdrawn,2010-08-23,2017-08-23,,2016-07-07,,System Impact Study,Kern,CA,CAISO,PGAE,CAISO,,SGIP-TC,NRIS,Generation,Solar,20.0,Solar,2010.0,2017.0,8,23,0,127,0,75,4412,0,3576,8190,1112.52,0.0,657.0,38649.12,0.0,31325.76,71744.4,186,0,149,10230,0,7869,18434
3244,646,withdrawn,2010-08-25,2013-03-01,,2012-07-11,,System Impact Study,Fresno,CA,CAISO,PGAE,CAISO,,SGIP-TC,NRIS,Generation,Solar,8.0,Solar,2010.0,2013.0,8,25,2,56,0,35,1010,0,0,1101,490.56,0.0,306.6,8847.6,0.0,0.0,9644.76,138,0,19,2173,0,0,2330
3245,647,withdrawn,2010-08-25,2012-04-30,,2012-07-09,,System Impact Study,Fresno,CA,CAISO,PGAE,CAISO,,SGIP-TC,NRIS,Generation,Solar,20.0,Solar,2010.0,2012.0,8,25,2,56,0,35,1010,0,0,1101,490.56,0.0,306.6,8847.6,0.0,0.0,9644.76,138,0,19,2173,0,0,2330
3246,648,withdrawn,2010-08-25,2018-12-31,,2016-11-21,Executed,IA Executed,Fresno,CA,CAISO,PGAE,CAISO,,SGIP-TC,NRIS,Generation,Solar,20.0,Solar,2010.0,2018.0,8,25,2,56,0,35,1010,0,0,1101,490.56,0.0,306.6,8847.6,0.0,0.0,9644.76,138,0,19,2173,0,0,2330
3247,649,withdrawn,2010-08-25,2013-12-01,,2012-07-09,,System Impact Study,Fresno,CA,CAISO,PGAE,CAISO,,SGIP-TC,NRIS,Generation,Solar,11.75,Solar,2010.0,2013.0,8,25,2,56,0,35,1010,0,0,1101,490.56,0.0,306.6,8847.6,0.0,0.0,9644.76,138,0,19,2173,0,0,2330
3248,649A,withdrawn,2010-10-25,2013-03-01,,2012-07-09,,System Impact Study,Solano,CA,CAISO,PGAE,CAISO,,SGIP-TC,ERIS,Generation,Solar,14.0,Solar,2010.0,2013.0,10,25,0,10,0,0,36,0,1029,1074,87.6,0.0,0.0,315.36,0.0,9014.04,9408.24,75,0,0,64,0,2595,2733
3249,65,withdrawn,2005-05-06,2010-06-01,,,,System Impact Study,Los Angeles,CA,CAISO,SCE,CAISO,,,,Generation,Gas,424.7999878,Gas,2005.0,2010.0,5,6,4,189,0,215,1343,0,2,1749,1655.64,0.0,1883.4,11764.68,0.0,17.52,15321.24,804,0,89,3022,0,5,3919
3250,650,withdrawn,2010-09-07,2011-12-25,,2011-01-20,,System Impact Study,Fresno,CA,CAISO,PGAE,CAISO,,SGIP-TC,ERIS,Generation,Solar,20.0,Solar,2010.0,2011.0,9,7,1,56,0,35,1010,0,0,1101,490.56,0.0,306.6,8847.6,0.0,0.0,9644.76,138,0,19,2173,0,0,2330
